,id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,reviews_per_month,availability_2020,Price category
8970,12304938,Manhattan,40.7918,-73.97413,Entire home/apt,135,12,30,6,0.14,355,Low price
8971,20284711,Manhattan,40.76164,-73.99333,Entire home/apt,80,12,30,5,0.34,364,Low price
8972,30156697,Manhattan,40.73181,-74.00606,Entire home/apt,300,13,30,39,4.33,358,Middle price
8973,9043722,Manhattan,40.70574,-74.00809,Entire home/apt,239,13,30,2,0.08,365,Middle price
8974,12869567,Manhattan,40.75225,-73.99508,Entire home/apt,219,14,30,7,0.27,333,Middle price
8975,10572595,Manhattan,40.71862,-73.99718,Entire home/apt,183,14,30,1,0.04,352,Low price
8976,5706280,Manhattan,40.77276,-73.95557,Entire home/apt,135,14,30,4,0.11,365,Low price
8977,10291127,Manhattan,40.75295,-73.98889,Entire home/apt,160,14,30,4,0.1,365,Low price
8978,850712,Manhattan,40.73132,-73.99979,Entire home/apt,120,15,30,19,0.27,214,Low price
8979,19069994,Manhattan,40.76441,-73.99437,Entire home/apt,100,15,30,2,0.07,312,Low price
8980,3600496,Manhattan,40.74596,-73.98411,Entire home/apt,148,15,30,11,0.17,328,Low price
8981,20698477,Manhattan,40.76128,-73.96236,Entire home/apt,90,15,30,5,0.2,334,Low price
8982,11340694,Manhattan,40.71981,-73.99701,Entire home/apt,115,15,30,8,0.24,358,Low price
8983,15928001,Manhattan,40.77754,-73.95641,Entire home/apt,125,16,30,13,0.38,0,Low price
8984,3984168,Manhattan,40.73256,-73.98558,Entire home/apt,170,16,30,12,0.19,256,Low price
8985,6956731,Manhattan,40.77566,-73.95335,Entire home/apt,118,16,30,4,0.08,257,Low price
8986,4845237,Manhattan,40.72829,-73.98072,Entire home/apt,110,16,30,8,0.16,278,Low price
8987,23451337,Manhattan,40.75988,-73.96115,Entire home/apt,100,16,30,7,0.36,308,Low price
8988,3339399,Manhattan,40.73316,-74.00632,Entire home/apt,180,16,30,13,0.22,309,Low price
8989,23940102,Manhattan,40.77172,-73.95427,Entire home/apt,100,16,30,6,0.31,316,Low price
8990,7066414,Manhattan,40.77553,-73.95343,Entire home/apt,120,16,30,2,0.07,331,Low price
8991,6929738,Manhattan,40.76044,-73.96068,Entire home/apt,195,16,30,7,0.17,335,Low price
8992,20091705,Manhattan,40.7647,-73.99391,Entire home/apt,200,16,30,2,0.07,338,Middle price
8993,27725392,Manhattan,40.72264,-73.9912,Entire home/apt,150,16,30,4,0.53,350,Low price
8994,26814302,Manhattan,40.76111,-73.99346,Entire home/apt,130,16,30,6,0.43,355,Low price
8995,3882466,Manhattan,40.79563,-73.9664,Entire home/apt,168,16,30,4,0.13,365,Low price
8996,6985434,Manhattan,40.78201,-73.98379,Entire home/apt,120,16,30,10,0.23,365,Low price
8997,1479283,Manhattan,40.75028,-73.99533,Entire home/apt,89,17,30,45,0.59,0,Low price
8998,22162572,Manhattan,40.77605,-73.98833,Entire home/apt,190,17,30,6,0.53,153,Low price
8999,3387493,Manhattan,40.78193,-73.94884,Entire home/apt,300,17,30,4,0.07,294,Middle price
9000,6970776,Manhattan,40.76216,-73.96195,Entire home/apt,115,17,30,13,0.26,329,Low price
9001,5316908,Manhattan,40.76917,-73.98488,Entire home/apt,87,17,30,8,0.18,335,Low price
9002,3817666,Manhattan,40.7662,-73.98612,Entire home/apt,150,17,30,12,0.2,364,Low price
9003,22529131,Manhattan,40.7211,-73.99321,Entire home/apt,180,18,30,3,0.17,337,Low price
9004,5760510,Manhattan,40.72292,-73.99242,Entire home/apt,110,18,30,20,0.36,341,Low price
9005,28162058,Manhattan,40.81084,-73.94482,Entire home/apt,225,20,30,21,1.45,218,Middle price
9006,21068818,Manhattan,40.76261,-73.99366,Entire home/apt,130,21,30,5,0.22,329,Low price
9007,14522966,Manhattan,40.71595,-73.98993,Entire home/apt,499,22,30,81,2.06,251,Middle price
9008,24372235,Manhattan,40.72192,-73.9928,Entire home/apt,150,22,30,4,0.23,299,Low price
9009,30156908,Manhattan,40.73389,-74.00646,Entire home/apt,285,22,30,31,2.63,326,Middle price
9010,15648413,Manhattan,40.77117,-73.95599,Entire home/apt,145,22,30,5,0.19,328,Low price
9011,16333020,Manhattan,40.78467,-73.98192,Entire home/apt,900,24,30,1,1.0,362,High price
9012,25058563,Manhattan,40.77788,-73.96114,Entire home/apt,165,25,30,5,0.26,0,Low price
9013,10096352,Manhattan,40.7313,-74.00154,Entire home/apt,166,25,30,6,0.14,56,Low price
9014,9710169,Manhattan,40.76601,-73.97789,Entire home/apt,550,25,30,1,0.03,117,High price
9015,29765101,Manhattan,40.77384,-73.98917,Entire home/apt,260,25,30,9,1.02,322,Middle price
9016,10149453,Manhattan,40.72542,-74.00158,Entire home/apt,105,26,30,3,0.07,308,Low price
9017,20586070,Manhattan,40.7744,-73.9874,Entire home/apt,275,26,30,24,1.11,313,Middle price
9018,4338177,Manhattan,40.73947,-74.00114,Entire home/apt,160,26,30,7,0.13,349,Low price
9019,9486229,Manhattan,40.72797,-74.0019,Entire home/apt,350,26,30,49,0.99,358,Middle price
9020,29148550,Manhattan,40.74472,-73.97932,Entire home/apt,125,26,30,4,0.71,364,Low price
9021,30388057,Manhattan,40.723,-73.98415,Entire home/apt,244,26,30,1,0.11,365,Middle price
9022,9807758,Manhattan,40.73564,-73.98611,Entire home/apt,165,26,30,2,0.04,365,Low price
9023,13059537,Manhattan,40.7034,-74.00787,Entire home/apt,175,26,30,2,0.08,365,Low price
9024,12191735,Manhattan,40.70538,-74.00664,Entire home/apt,175,26,30,3,0.07,365,Low price
9025,1835367,Manhattan,40.75,-73.99721,Entire home/apt,89,27,30,13,0.19,281,Low price
9026,24831549,Manhattan,40.70571,-74.00833,Entire home/apt,159,27,30,1,0.15,309,Low price
9027,1672860,Manhattan,40.76493,-73.98652,Entire home/apt,150,27,30,18,0.25,326,Low price
9028,30393836,Manhattan,40.73934,-73.99737,Entire home/apt,215,28,30,1,0.1,190,Middle price
9029,30387600,Manhattan,40.75231,-73.98924,Entire home/apt,170,28,30,1,0.09,219,Low price
9030,6033449,Manhattan,40.84035,-73.94089,Entire home/apt,95,28,30,11,0.22,219,Low price
9031,14760211,Manhattan,40.78321,-73.95646,Entire home/apt,200,28,30,7,0.3,228,Middle price
9032,16273510,Manhattan,40.76518,-73.9929,Entire home/apt,98,28,30,8,0.26,228,Low price
9033,10033868,Manhattan,40.76244,-73.99295,Entire home/apt,166,28,30,8,0.18,241,Low price
9034,16810907,Manhattan,40.76076,-73.99327,Entire home/apt,127,28,30,5,0.16,340,Low price
9035,21140951,Manhattan,40.77576,-73.98883,Entire home/apt,290,29,30,5,0.22,309,Middle price
9036,29847492,Manhattan,40.78179,-73.94693,Entire home/apt,99,29,30,2,0.23,330,Low price
9037,18599352,Manhattan,40.76446,-73.99343,Entire home/apt,125,30,30,5,0.17,249,Low price
9038,19945408,Manhattan,40.76237,-73.99237,Entire home/apt,140,30,30,7,0.4,304,Low price
9039,13926702,Manhattan,40.78341,-73.97713,Entire home/apt,106,30,30,15,0.38,330,Low price
9040,6972089,Manhattan,40.78181,-73.98466,Entire home/apt,130,30,30,11,0.25,364,Low price
9041,18386307,Manhattan,40.74988,-73.99553,Entire home/apt,89,31,30,7,0.25,0,Low price
9042,4236143,Manhattan,40.73169,-73.9889,Entire home/apt,475,31,30,31,0.5,1,Middle price
9043,30030480,Manhattan,40.72943,-74.00243,Entire home/apt,230,31,30,1,0.09,279,Middle price
9044,13156126,Manhattan,40.79831,-73.96052,Entire home/apt,202,31,30,9,0.29,296,Middle price
9045,1604489,Manhattan,40.74611,-73.99209,Entire home/apt,295,31,30,3,0.04,335,Middle price
9046,8320129,Manhattan,40.76137,-73.96042,Entire home/apt,199,31,30,3,0.09,365,Low price
9047,22466315,Manhattan,40.72147,-73.99181,Entire home/apt,170,32,30,7,0.38,204,Low price
9048,30387173,Manhattan,40.77833,-73.98469,Entire home/apt,395,32,30,1,0.09,274,Middle price
9049,4594389,Manhattan,40.78302,-73.94647,Entire home/apt,110,32,30,13,0.26,302,Low price
9050,26357377,Manhattan,40.74891,-73.97719,Entire home/apt,200,32,30,2,0.3,365,Middle price
9051,13549713,Manhattan,40.78435,-73.97579,Entire home/apt,295,33,30,2,0.05,145,Middle price
9052,18359018,Manhattan,40.78032,-73.95412,Entire home/apt,120,33,30,4,0.2,292,Low price
9053,2329807,Manhattan,40.76054,-73.98508,Entire home/apt,300,34,30,13,0.2,0,Middle price
9054,1655550,Manhattan,40.76544,-73.9882,Entire home/apt,185,34,30,7,0.12,358,Low price
9055,5697371,Manhattan,40.73139,-73.98779,Entire home/apt,475,35,30,47,0.84,1,Middle price
9056,14628080,Manhattan,40.80622,-73.94622,Entire home/apt,149,35,30,88,2.24,345,Low price
9057,30387377,Manhattan,40.74143,-73.99469,Entire home/apt,257,36,30,1,0.09,9,Middle price
9058,19731551,Manhattan,40.78469,-73.97197,Entire home/apt,159,36,30,5,0.31,332,Low price
9059,12431649,Manhattan,40.76306,-73.99257,Entire home/apt,150,37,30,3,0.1,266,Low price
9060,19382819,Manhattan,40.76833,-73.95581,Entire home/apt,135,37,30,10,0.35,308,Low price
9061,11603913,Manhattan,40.7906,-73.97267,Entire home/apt,135,37,30,3,0.08,348,Low price
9062,7853561,Manhattan,40.73337,-73.98524,Entire home/apt,200,38,30,5,0.1,334,Middle price
9063,26450834,Manhattan,40.7445,-73.97222,Entire home/apt,170,38,30,1,0.27,344,Low price
9064,10337217,Manhattan,40.77467,-73.95405,Entire home/apt,100,38,30,7,0.18,355,Low price
9065,6103273,Manhattan,40.81128,-73.94647,Entire home/apt,285,39,30,115,2.08,236,Middle price
9066,11453784,Manhattan,40.7437,-73.99476,Entire home/apt,200,39,30,9,0.46,248,Middle price
9067,9149930,Manhattan,40.73533,-74.00378,Entire home/apt,150,39,30,12,0.39,297,Low price
9068,6985888,Manhattan,40.7818,-73.98483,Entire home/apt,115,39,30,9,0.22,309,Low price
9069,684808,Manhattan,40.74888,-73.97828,Entire home/apt,129,40,30,68,0.98,1,Low price
9070,3060297,Manhattan,40.74897,-73.9968,Entire home/apt,89,40,30,18,0.31,337,Low price
9071,4621713,Manhattan,40.7339,-73.98548,Entire home/apt,185,41,30,5,0.09,125,Low price
9072,30388100,Manhattan,40.73767,-73.99739,Entire home/apt,271,41,30,1,0.13,228,Middle price
9073,15260962,Manhattan,40.72575,-74.00128,Entire home/apt,850,41,30,47,1.32,342,High price
9074,4424405,Manhattan,40.78368,-73.94942,Entire home/apt,200,41,30,8,0.13,365,Middle price
9075,5647416,Manhattan,40.76923,-73.95034,Entire home/apt,159,43,30,16,0.31,362,Low price
9076,13221528,Manhattan,40.76264,-73.98569,Entire home/apt,160,44,30,3,0.08,308,Low price
9077,18874640,Manhattan,40.77296,-73.95711,Entire home/apt,128,44,30,2,0.23,365,Low price
9078,1932459,Manhattan,40.76534,-73.97695,Entire home/apt,720,45,30,144,1.99,340,High price
9079,25970374,Manhattan,40.77045,-73.9568,Entire home/apt,125,47,30,8,0.53,350,Low price
9080,3703633,Manhattan,40.73268,-73.98689,Entire home/apt,195,50,30,7,0.12,279,Low price
9081,26982403,Manhattan,40.76189,-73.98525,Entire home/apt,262,50,30,2,0.19,329,Middle price
9082,25085427,Manhattan,40.76244,-73.99316,Entire home/apt,120,51,30,6,0.36,245,Low price
9083,29225417,Manhattan,40.78892,-73.97402,Entire home/apt,257,51,30,1,0.1,248,Middle price
9084,3663984,Manhattan,40.77222,-73.95604,Entire home/apt,118,51,30,5,0.09,336,Low price
9085,19843398,Manhattan,40.77418,-73.98799,Entire home/apt,190,52,30,14,0.54,248,Low price
9086,7973484,Manhattan,40.76769,-73.95236,Entire home/apt,115,53,30,13,0.26,277,Low price
9087,20405958,Manhattan,40.776,-73.98815,Entire home/apt,300,53,30,7,0.53,309,Middle price
9088,16506016,Manhattan,40.8006,-73.94115,Entire home/apt,99,54,30,5,0.27,40,Low price
9089,14065448,Manhattan,40.75337,-73.99058,Entire home/apt,156,56,30,2,0.07,1,Low price
9090,4902497,Manhattan,40.76067,-73.9602,Entire home/apt,165,56,30,14,0.25,1,Low price
9091,4668252,Manhattan,40.77388,-73.95343,Entire home/apt,99,56,30,18,0.34,300,Low price
9092,14464084,Manhattan,40.794,-73.96734,Entire home/apt,310,57,30,1,0.03,308,Middle price
9093,9772539,Manhattan,40.79569,-73.96583,Entire home/apt,275,57,30,2,0.04,355,Middle price
9094,5396701,Manhattan,40.73117,-73.98335,Entire home/apt,130,59,30,11,0.2,283,Low price
9095,3646551,Manhattan,40.73568,-73.98062,Entire home/apt,150,59,30,2,0.03,363,Low price
9096,21769501,Manhattan,40.76165,-73.99327,Entire home/apt,133,60,30,6,0.42,347,Low price
9097,9771893,Manhattan,40.73558,-73.9852,Entire home/apt,150,60,30,1,0.04,365,Low price
9098,12089013,Manhattan,40.76545,-73.98156,Entire home/apt,239,61,30,1,0.11,355,Middle price
9099,2863408,Manhattan,40.77233,-73.95627,Entire home/apt,103,61,30,3,0.05,362,Low price
9100,939657,Manhattan,40.81071,-73.94493,Entire home/apt,75,62,30,81,0.99,163,Low price
9101,9853674,Manhattan,40.7665,-73.98675,Entire home/apt,180,64,30,6,0.14,308,Low price
9102,1673040,Manhattan,40.76671,-73.98666,Entire home/apt,300,65,30,15,0.22,349,Middle price
9103,799484,Manhattan,40.7449,-73.97656,Entire home/apt,116,66,30,5,0.08,270,Low price
9104,27131137,Manhattan,40.86945,-73.92123,Entire home/apt,106,71,30,1,0.11,89,Low price
9105,14357698,Manhattan,40.78411,-73.97721,Entire home/apt,221,71,30,14,0.37,300,Middle price
9106,14796894,Manhattan,40.74246,-73.9954,Entire home/apt,250,71,30,1,0.03,354,Middle price
9107,13236366,Manhattan,40.78396,-73.97691,Entire home/apt,171,72,30,3,0.07,157,Low price
9108,30392569,Manhattan,40.74094,-73.99464,Entire home/apt,269,75,30,1,0.1,95,Middle price
9109,4795857,Manhattan,40.83729,-73.94372,Entire home/apt,89,75,30,10,0.25,151,Low price
9110,6106544,Manhattan,40.75621,-73.96802,Entire home/apt,85,76,30,4,0.1,0,Low price
9111,6220514,Manhattan,40.72551,-73.97893,Entire home/apt,250,76,30,25,0.46,0,Middle price
9112,5175054,Manhattan,40.76064,-73.99112,Entire home/apt,199,76,30,120,2.04,196,Low price
9113,4424391,Manhattan,40.78278,-73.9482,Entire home/apt,250,76,30,5,0.08,318,Middle price
9114,22162915,Manhattan,40.77483,-73.98973,Entire home/apt,200,77,30,2,0.14,338,Middle price
9115,1824808,Manhattan,40.73679,-73.98177,Entire home/apt,99,78,30,105,1.42,74,Low price
9116,7091125,Manhattan,40.74138,-73.98814,Entire home/apt,299,78,30,164,3.14,266,Middle price
9117,5434150,Manhattan,40.72937,-74.00125,Entire home/apt,137,79,30,45,0.81,168,Low price
9118,14868347,Manhattan,40.76556,-73.98197,Entire home/apt,199,81,30,1,0.04,362,Low price
9119,9576812,Manhattan,40.81246,-73.94506,Entire home/apt,250,82,30,71,1.48,279,Middle price
9120,30392623,Manhattan,40.74943,-73.98055,Entire home/apt,212,83,30,1,0.11,365,Middle price
9121,6140695,Manhattan,40.72003,-73.98901,Entire home/apt,105,84,30,15,0.28,1,Low price
9122,6051782,Manhattan,40.73342,-73.98545,Entire home/apt,150,84,30,10,0.19,217,Low price
9123,21185633,Manhattan,40.77606,-73.95422,Entire home/apt,125,84,30,6,0.31,220,Low price
9124,3915796,Manhattan,40.76904,-73.98494,Entire home/apt,125,84,30,9,0.14,308,Low price
9125,27570485,Manhattan,40.78488,-73.97325,Entire home/apt,150,84,30,4,0.28,309,Low price
9126,24541992,Manhattan,40.70558,-74.00845,Entire home/apt,145,86,30,1,0.14,349,Low price
9127,6970372,Manhattan,40.76112,-73.9619,Entire home/apt,150,86,30,14,0.28,356,Low price
9128,7657879,Manhattan,40.74376,-74.00387,Entire home/apt,285,87,30,198,3.9,320,Middle price
9129,12885921,Manhattan,40.74472,-73.99266,Entire home/apt,280,87,30,4,0.11,365,Middle price
9130,22464295,Manhattan,40.72268,-73.99205,Entire home/apt,250,91,30,4,0.31,240,Middle price
9131,6972192,Manhattan,40.78289,-73.98477,Entire home/apt,125,91,30,19,0.38,241,Low price
9132,9404068,Manhattan,40.79285,-73.967,Entire home/apt,175,93,30,7,0.16,365,Low price
9133,15129261,Manhattan,40.76095,-73.96143,Entire home/apt,110,96,30,13,0.38,361,Low price
9134,25157795,Manhattan,40.75377,-73.96609,Entire home/apt,90,97,30,6,0.37,44,Low price
9135,23086483,Manhattan,40.74742,-73.9766,Entire home/apt,365,97,30,14,0.66,100,Middle price
9136,7799045,Manhattan,40.80877,-73.94456,Entire home/apt,173,98,30,13,0.27,213,Low price
9137,5353312,Manhattan,40.77528,-73.95238,Entire home/apt,99,101,30,13,0.27,308,Low price
9138,3923128,Manhattan,40.77237,-73.95536,Entire home/apt,117,101,30,4,0.11,354,Low price
9139,1478946,Manhattan,40.75029,-73.99556,Entire home/apt,89,102,30,40,0.53,0,Low price
9140,5439372,Manhattan,40.79963,-73.94628,Entire home/apt,103,102,30,115,2.07,304,Low price
9141,12037401,Manhattan,40.78042,-73.95329,Entire home/apt,95,109,30,3,0.07,350,Low price
9142,2979097,Manhattan,40.77233,-73.9572,Entire home/apt,118,110,30,3,0.09,275,Low price
9143,9790748,Manhattan,40.7773,-73.95305,Entire home/apt,260,111,30,1,0.12,348,Middle price
9144,4822181,Manhattan,40.77427,-73.95325,Entire home/apt,99,113,30,9,0.27,240,Low price
9145,13885829,Manhattan,40.75965,-73.96631,Entire home/apt,140,113,30,13,0.36,272,Low price
9146,21091355,Manhattan,40.76139,-73.96222,Entire home/apt,80,114,30,5,0.25,1,Low price
9147,7839096,Manhattan,40.74926,-73.98201,Entire home/apt,250,115,30,2,0.04,248,Middle price
9148,23034152,Manhattan,40.7841,-73.97468,Entire home/apt,125,115,30,5,0.25,309,Low price
9149,12125287,Manhattan,40.7035,-74.00713,Entire home/apt,178,115,30,2,0.05,365,Low price
9150,3867705,Manhattan,40.7937,-73.9659,Entire home/apt,185,115,30,2,0.1,365,Low price
9151,14724015,Manhattan,40.79371,-73.96708,Entire home/apt,295,115,30,2,0.05,365,Middle price
9152,2817967,Manhattan,40.77125,-73.95735,Entire home/apt,100,115,30,5,0.08,365,Low price
9153,1313593,Manhattan,40.72353,-73.99059,Entire home/apt,465,115,30,11,0.16,365,Middle price
9154,744220,Manhattan,40.72064,-73.99605,Entire home/apt,125,116,30,22,0.27,224,Low price
9155,12593389,Manhattan,40.7998,-73.96098,Entire home/apt,120,116,30,19,0.44,339,Low price
9156,1336230,Manhattan,40.75032,-73.99676,Entire home/apt,89,118,30,35,0.46,286,Low price
9157,2260595,Manhattan,40.72959,-73.98112,Entire home/apt,119,119,30,25,0.36,12,Low price
9158,5756464,Manhattan,40.7729,-73.95587,Entire home/apt,118,119,30,3,0.09,283,Low price
9159,5859030,Manhattan,40.7717,-73.95572,Entire home/apt,116,120,30,2,0.05,323,Low price
9160,4725251,Manhattan,40.78635,-73.97616,Entire home/apt,93,120,30,18,0.3,334,Low price
9161,4426780,Manhattan,40.81613,-73.93765,Entire home/apt,90,122,30,20,0.33,110,Low price
9162,17464151,Manhattan,40.79517,-73.97555,Entire home/apt,200,126,30,5,0.17,144,Middle price
9163,4720460,Manhattan,40.78657,-73.97161,Entire home/apt,150,130,30,33,0.58,320,Low price
9164,12598446,Manhattan,40.7986,-73.96229,Entire home/apt,275,130,30,4,0.13,348,Middle price
9165,20688524,Manhattan,40.79633,-73.94819,Entire home/apt,104,131,30,4,0.17,161,Low price
9166,4232559,Manhattan,40.7318,-73.98764,Entire home/apt,475,133,30,30,0.51,0,Middle price
9167,19284253,Manhattan,40.75077,-73.9814,Entire home/apt,145,136,30,5,0.18,275,Low price
9168,11381526,Manhattan,40.71936,-73.99708,Entire home/apt,150,136,30,7,0.17,349,Low price
9169,17512277,Manhattan,40.74916,-73.98115,Entire home/apt,150,140,30,6,0.21,0,Low price
9170,11086888,Manhattan,40.83135,-73.94442,Entire home/apt,140,140,30,125,3.07,0,Low price
9171,2150818,Manhattan,40.73939,-74.00614,Entire home/apt,140,141,30,24,0.36,352,Low price
9172,6197915,Manhattan,40.72182,-73.99263,Entire home/apt,99,142,30,11,0.21,256,Low price
9173,4808239,Manhattan,40.75248,-73.96695,Entire home/apt,95,142,30,3,0.06,274,Low price
9174,7768661,Manhattan,40.80328,-73.96898,Entire home/apt,238,144,30,15,0.3,16,Middle price
9175,18357865,Manhattan,40.78693,-73.97558,Entire home/apt,150,145,30,1,0.03,339,Low price
9176,24498872,Manhattan,40.78612,-73.97011,Entire home/apt,85,146,30,6,0.38,0,Low price
9177,30158934,Manhattan,40.70816,-74.0084,Entire home/apt,195,146,30,33,4.09,306,Low price
9178,10564616,Manhattan,40.76467,-73.99422,Entire home/apt,185,153,30,8,0.18,343,Low price
9179,7399036,Manhattan,40.78015,-73.97875,Entire home/apt,120,170,30,3,0.1,199,Low price
9180,11458818,Manhattan,40.76279,-73.9854,Entire home/apt,285,171,30,7,0.17,365,Middle price
9181,28860105,Manhattan,40.70734,-74.00837,Entire home/apt,300,172,30,2,0.49,288,Middle price
9182,5939117,Manhattan,40.72904,-73.99393,Entire home/apt,395,177,30,13,0.24,338,Middle price
9183,21217074,Manhattan,40.80475,-73.9491,Entire home/apt,108,178,30,5,0.28,1,Low price
9184,9232861,Manhattan,40.7598,-73.96684,Entire home/apt,132,179,30,6,0.14,308,Low price
9185,18787858,Manhattan,40.74814,-73.97693,Entire home/apt,150,183,30,1,0.15,179,Low price
9186,26865836,Manhattan,40.7569,-73.98337,Entire home/apt,199,185,30,2,0.13,0,Low price
9187,13959891,Manhattan,40.77148,-73.96111,Entire home/apt,125,185,30,7,0.18,124,Low price
9188,13429562,Manhattan,40.76258,-73.99771,Entire home/apt,239,185,30,1,0.06,180,Middle price
